[2025-10-22T04:46:04.838Z] [INFO] === Starting Chiang Mai WebSocket Client ===
[2025-10-22T04:46:04.839Z] [INFO] [เชียงใหม่] Initializing database connection...
[2025-10-22T04:52:07.154Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14347.6,"8685":0,"8686":null,"8687":6060.6,"8688":null,"8689":null,"18069":1334902,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:52:10.297Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14372.5,"8685":0,"8686":null,"8687":6060.6,"8688":null,"8689":null,"18069":1334902,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:52:13.196Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14348.6,"8685":0,"8686":null,"8687":6046.5,"8688":null,"8689":null,"18069":1334902,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:52:16.243Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14348.6,"8685":0,"8686":null,"8687":6065.6,"8688":null,"8689":null,"18069":1334902.1,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:52:19.239Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14330.300000000001,"8685":0,"8686":null,"8687":6065.6,"8688":null,"8689":null,"18069":1334902.1,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:52:31.320Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14330.300000000001,"8685":0,"8686":null,"8687":6055.900000000001,"8688":null,"8689":null,"18069":1334902.1,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:52:40.381Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14362.400000000001,"8685":0,"8686":null,"8687":6055.900000000001,"8688":null,"8689":null,"18069":1334902.2000000002,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:52:52.478Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14362.400000000001,"8685":0,"8686":null,"8687":6041.900000000001,"8688":null,"8689":null,"18069":1334902.2000000002,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:52:58.553Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14352.900000000001,"8685":0,"8686":null,"8687":6041.900000000001,"8688":null,"8689":null,"18069":1334902.2000000002,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:53:01.582Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14352.900000000001,"8685":0,"8686":null,"8687":6057.700000000001,"8688":null,"8689":null,"18069":1334902.2000000002,"18070":3498.3,"73909":null,"73910":559384.2000000001,"75428":null,"75429":null}
[2025-10-22T04:53:04.605Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14337.2,"8685":0,"8686":null,"8687":6075.3,"8688":null,"8689":null,"18069":1334902.3,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:07.616Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14329.800000000001,"8685":0,"8686":null,"8687":6075.3,"8688":null,"8689":null,"18069":1334902.3,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:10.657Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14329.800000000001,"8685":0,"8686":null,"8687":6055.3,"8688":null,"8689":null,"18069":1334902.3,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:13.899Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14314.7,"8685":0,"8686":null,"8687":6051.400000000001,"8688":null,"8689":null,"18069":1334902.3,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:16.691Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14301.6,"8685":0,"8686":null,"8687":6051.400000000001,"8688":null,"8689":null,"18069":1334902.3,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:22.713Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14301.6,"8685":0,"8686":null,"8687":6043.400000000001,"8688":null,"8689":null,"18069":1334902.3,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:31.773Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14354.5,"8685":0,"8686":null,"8687":6043.400000000001,"8688":null,"8689":null,"18069":1334902.4000000001,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:31.775Z] [INFO] [เชียงใหม่] Data saved to database
[2025-10-22T04:53:34.826Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14301.6,"8685":0,"8686":null,"8687":6034.900000000001,"8688":null,"8689":null,"18069":1334902.4000000001,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:37.828Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14301.6,"8685":0,"8686":null,"8687":6055.200000000001,"8688":null,"8689":null,"18069":1334902.4000000001,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:40.842Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14347,"8685":0,"8686":null,"8687":6029.200000000001,"8688":null,"8689":null,"18069":1334902.4000000001,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:43.858Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14342.7,"8685":0,"8686":null,"8687":6029.200000000001,"8688":null,"8689":null,"18069":1334902.4000000001,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:47.065Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14342.7,"8685":0,"8686":null,"8687":6074.400000000001,"8688":null,"8689":null,"18069":1334902.4000000001,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:49.879Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14315.900000000001,"8685":0,"8686":null,"8687":6065.700000000001,"8688":null,"8689":null,"18069":1334902.4000000001,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:52.890Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14316.400000000001,"8685":0,"8686":null,"8687":6065.700000000001,"8688":null,"8689":null,"18069":1334902.4000000001,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:55.904Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14316.400000000001,"8685":0,"8686":null,"8687":6065.6,"8688":null,"8689":null,"18069":1334902.4000000001,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:53:58.929Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14327.6,"8685":0,"8686":null,"8687":6065.3,"8688":null,"8689":null,"18069":1334902.5,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:54:01.955Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14296.7,"8685":0,"8686":null,"8687":6065.3,"8688":null,"8689":null,"18069":1334902.5,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:54:04.969Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14337.300000000001,"8685":0,"8686":null,"8687":6062.400000000001,"8688":null,"8689":null,"18069":1334902.5,"18070":3498.3,"73909":null,"73910":559384.3,"75428":null,"75429":null}
[2025-10-22T04:54:08.011Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14337.300000000001,"8685":0,"8686":null,"8687":6078.3,"8688":null,"8689":null,"18069":1334902.5,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:11.014Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14278.6,"8685":0,"8686":null,"8687":6088.5,"8688":null,"8689":null,"18069":1334902.5,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:14.019Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14335.900000000001,"8685":0,"8686":null,"8687":6088.5,"8688":null,"8689":null,"18069":1334902.5,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:17.027Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14335.900000000001,"8685":0,"8686":null,"8687":6078.200000000001,"8688":null,"8689":null,"18069":1334902.5,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:20.036Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14306.1,"8685":0,"8686":null,"8687":6065.6,"8688":null,"8689":null,"18069":1334902.6,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:20.039Z] [INFO] [เชียงใหม่] Data saved to database
[2025-10-22T04:54:23.068Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14296.5,"8685":0,"8686":null,"8687":6065.6,"8688":null,"8689":null,"18069":1334902.6,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:26.090Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14296.5,"8685":0,"8686":null,"8687":6083.1,"8688":null,"8689":null,"18069":1334902.6,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:29.126Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14351.900000000001,"8685":0,"8686":null,"8687":6055.5,"8688":null,"8689":null,"18069":1334902.6,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:32.160Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14310.2,"8685":0,"8686":null,"8687":6055.5,"8688":null,"8689":null,"18069":1334902.6,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:35.176Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14330.6,"8685":0,"8686":null,"8687":6062.3,"8688":null,"8689":null,"18069":1334902.6,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:38.173Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14330.6,"8685":0,"8686":null,"8687":6042.200000000001,"8688":null,"8689":null,"18069":1334902.6,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:41.214Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14307.400000000001,"8685":0,"8686":null,"8687":6031.6,"8688":null,"8689":null,"18069":1334902.6,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:44.257Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14297.900000000001,"8685":0,"8686":null,"8687":6031.6,"8688":null,"8689":null,"18069":1334902.7000000002,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:47.269Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14297.900000000001,"8685":0,"8686":null,"8687":6027.3,"8688":null,"8689":null,"18069":1334902.7000000002,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:50.276Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14296.300000000001,"8685":0,"8686":null,"8687":6029,"8688":null,"8689":null,"18069":1334902.7000000002,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:53.311Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14331,"8685":0,"8686":null,"8687":6029,"8688":null,"8689":null,"18069":1334902.7000000002,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:56.551Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14304.300000000001,"8685":0,"8686":null,"8687":6036.400000000001,"8688":null,"8689":null,"18069":1334902.7000000002,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:54:59.329Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14304.300000000001,"8685":0,"8686":null,"8687":6043.3,"8688":null,"8689":null,"18069":1334902.7000000002,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:55:02.362Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14331.800000000001,"8685":0,"8686":null,"8687":6043.3,"8688":null,"8689":null,"18069":1334902.7000000002,"18070":3498.3,"73909":null,"73910":559384.4,"75428":null,"75429":null}
[2025-10-22T04:55:05.400Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14310.1,"8685":0,"8686":null,"8687":6035.8,"8688":null,"8689":null,"18069":1334902.7000000002,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:08.417Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14310.1,"8685":0,"8686":null,"8687":6043.6,"8688":null,"8689":null,"18069":1334902.7000000002,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:11.480Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14303.6,"8685":0,"8686":null,"8687":6036.200000000001,"8688":null,"8689":null,"18069":1334902.8,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:14.503Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14293.300000000001,"8685":0,"8686":null,"8687":6036.200000000001,"8688":null,"8689":null,"18069":1334902.8,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:17.719Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14293.300000000001,"8685":0,"8686":null,"8687":6029.6,"8688":null,"8689":null,"18069":1334902.8,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:20.553Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14278,"8685":0,"8686":null,"8687":6028.8,"8688":null,"8689":null,"18069":1334902.8,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:23.571Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14285.900000000001,"8685":0,"8686":null,"8687":6028.8,"8688":null,"8689":null,"18069":1334902.8,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:35.613Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14285.900000000001,"8685":0,"8686":null,"8687":6043.200000000001,"8688":null,"8689":null,"18069":1334902.8,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:44.703Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14300.900000000001,"8685":0,"8686":null,"8687":6022.700000000001,"8688":null,"8689":null,"18069":1334902.9000000001,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:47.704Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14315.1,"8685":0,"8686":null,"8687":6022.700000000001,"8688":null,"8689":null,"18069":1334902.9000000001,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:50.722Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14315.1,"8685":0,"8686":null,"8687":6027.900000000001,"8688":null,"8689":null,"18069":1334902.9000000001,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:53.738Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14327.400000000001,"8685":0,"8686":null,"8687":6052.5,"8688":null,"8689":null,"18069":1334902.9000000001,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:56.763Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14320.5,"8685":0,"8686":null,"8687":6052.5,"8688":null,"8689":null,"18069":1334902.9000000001,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:55:59.754Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14314.400000000001,"8685":0,"8686":null,"8687":6028.3,"8688":null,"8689":null,"18069":1334902.9000000001,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:56:02.761Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14314.400000000001,"8685":0,"8686":null,"8687":6032.700000000001,"8688":null,"8689":null,"18069":1334903,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:56:05.773Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14338.800000000001,"8685":0,"8686":null,"8687":6035.5,"8688":null,"8689":null,"18069":1334903,"18070":3498.3,"73909":null,"73910":559384.5,"75428":null,"75429":null}
[2025-10-22T04:56:08.805Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14288.900000000001,"8685":0,"8686":null,"8687":6035.5,"8688":null,"8689":null,"18069":1334903,"18070":3498.3,"73909":null,"73910":559384.6,"75428":null,"75429":null}
[2025-10-22T04:56:11.813Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14288.900000000001,"8685":0,"8686":null,"8687":6048.5,"8688":null,"8689":null,"18069":1334903,"18070":3498.3,"73909":null,"73910":559384.6,"75428":null,"75429":null}
[2025-10-22T04:56:14.819Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14329.900000000001,"8685":0,"8686":null,"8687":6025.5,"8688":null,"8689":null,"18069":1334903,"18070":3498.3,"73909":null,"73910":559384.6,"75428":null,"75429":null}
[2025-10-22T04:56:17.838Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14335.5,"8685":0,"8686":null,"8687":6025.5,"8688":null,"8689":null,"18069":1334903,"18070":3498.3,"73909":null,"73910":559384.6,"75428":null,"75429":null}
[2025-10-22T04:56:20.858Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14335.5,"8685":0,"8686":null,"8687":6031.8,"8688":null,"8689":null,"18069":1334903,"18070":3498.3,"73909":null,"73910":559384.6,"75428":null,"75429":null}
[2025-10-22T04:56:24.013Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14304.5,"8685":0,"8686":null,"8687":6031.200000000001,"8688":null,"8689":null,"18069":1334903,"18070":3498.3,"73909":null,"73910":559384.6,"75428":null,"75429":null}
[2025-10-22T04:56:26.964Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14299.300000000001,"8685":0,"8686":null,"8687":6031.200000000001,"8688":null,"8689":null,"18069":1334903.1,"18070":3498.3,"73909":null,"73910":559384.6,"75428":null,"75429":null}
[2025-10-22T04:56:30.003Z] [DATA] [เชียงใหม่] Meter data updated: {"8684":14299.300000000001,"8685":0,"8686":null,"8687":6035.8,"8688":null,"8689":null,"18069":1334903.1,"18070":3498.3,"73909":null,"73910":559384.6,"75428":null,"75429":null}
[2025-10-22T04:56:30.961Z] [INFO] Received SIGINT, shutting down...
[2025-10-22T04:56:30.961Z] [INFO] [เชียงใหม่] Disconnecting WebSocket...
[2025-10-22T04:56:30.962Z] [INFO] Received SIGTERM, shutting down...
[2025-10-22T04:56:30.981Z] [INFO] [เชียงใหม่] WebSocket connection closed
[2025-10-22T04:56:30.981Z] [INFO] [เชียงใหม่] Attempting to reconnect (1/10)...
